id,Exited
165224,0.03292390734565344
165225,0.820530701249838
165226,0.7232580117682836
165227,0.2661687072065719
165228,0.28594446750685576
165229,0.1915570802390894
165230,0.9478179647528189
165231,0.022891828058187406
165232,0.006250305277815828
165233,0.09067724615505873
165234,0.12766515249958751
165235,0.02445423688895815
165236,0.5584191206529481
165237,0.006937889086235379
165238,0.09735763898235318
165239,0.0347380854463437
165240,0.016379146868263517
165241,0.008250191312156586
165242,0.2980795081315688
165243,0.05097283297777853
165244,0.7835858821202234
165245,0.009789893125400524
165246,0.08317666905413416
165247,0.037854251335337596
165248,0.05759250382665473
165249,0.29296400730151345
165250,0.024904613355222805
165251,0.01755934741130792
165252,0.44315684166624647
165253,0.18139047515312298
165254,0.030450010850991596
165255,0.14685551242076378
165256,0.36063501361463485
165257,0.0735392285566999
165258,0.19822493264763139
165259,0.5147606896864849
165260,0.6964800120694529
165261,0.8052904792267642
165262,0.49911333118318674
165263,0.014972111717899368
165264,0.020702493983075318
165265,0.014086838463563775
165266,0.006932035717688344
165267,0.38092291283792135
165268,0.10862428778082309
165269,0.49626320287800857
165270,0.45343649902070093
165271,0.04010985442165893
165272,0.9727729158810332
165273,0.06731273508229853
165274,0.0647701009060322
165275,0.20282379454747504
165276,0.07004158470713666
165277,0.4270985559309881
165278,0.8538373941067156
165279,0.11377338382246795
165280,0.022977879137768
165281,0.01865320925127098
165282,0.10195445506632285
165283,0.011686361928128204
165284,0.3517487359780656
165285,0.11070776755891958
165286,0.10042759150739201
165287,0.023406022904590845
165288,0.04404300126408995
165289,0.02161644906193758
165290,0.031508487757823694
165291,0.08368431719994401
165292,0.11531856510525743
165293,0.6355611736758714
165294,0.010143424182288
165295,0.17021675017395424
165296,0.04955700646886881
165297,0.03724899183056305
165298,0.010096169682927373
165299,0.03414658652691185
165300,0.6408204435986303
165301,0.07426548224509345
165302,0.4299923951645656
165303,0.06085258748701019
165304,0.003205423732389274
165305,0.008816155759329283
165306,0.018647018955147195
165307,0.17400645475170778
165308,0.030764256927535077
165309,0.16580656843406585
165310,0.08769093625891658
165311,0.11554810967825843
165312,0.7772725372689402
165313,0.03749068527726106
165314,0.04632055943029336
165315,0.1805047009983079
165316,0.17664588523388314
165317,0.006685510251556143
165318,0.6662267296654284
165319,0.11520029662306616
165320,0.055436896844021075
165321,0.07369793046774614
165322,0.01667933764619569
165323,0.08517474052226687
165324,0.09638613720062478
165325,0.3228793913913128
165326,0.5163260449885194
165327,0.1867882443262884
165328,0.0944949607767735
165329,0.027056008756241274
165330,0.17010259244543857
165331,0.05189200777716298
165332,0.6464695089004895
165333,0.01216695387538059
165334,0.010228046470331755
165335,0.0379520543462237
165336,0.1630892353826118
165337,0.24206350622137668
165338,0.24544451234426296
165339,0.3070275771256962
165340,0.06643306515505362
165341,0.025793053262783135
165342,0.034888009423683995
165343,0.007192432958181762
165344,0.023894999883198167
165345,0.08639926576670676
165346,0.9430059291812205
165347,0.26833683306559425
165348,0.09546598550479889
165349,0.07805468850158807
165350,0.006916620797485775
165351,0.14067886749493058
165352,0.06354150005829023
165353,0.013601756844603035
165354,0.0864338322556286
165355,0.014025165262192177
165356,0.031287462153908284
165357,0.08425470110170825
165358,0.18008773626762783
165359,0.02930699263111605
165360,0.6628757317635213
165361,0.08413026609043156
165362,0.6007060806456781
165363,0.18137281043655842
165364,0.03125175669432432
165365,0.7774501903823697
165366,0.006508155384195381
165367,0.141656453870921
165368,0.13940987541281424
165369,0.7391323037406173
165370,0.1715670274151243
165371,0.004893163147223248
165372,0.06749385936927667
165373,0.041874811776804056
165374,0.5917258291870101
165375,0.008722693637395801
165376,0.032315183134679244
165377,0.006542966009048186
165378,0.2219390597606256
165379,0.06105621473837556
165380,0.159660632967757
165381,0.04861179631651706
165382,0.008576306289801676
165383,0.014775309048964215
165384,0.06384165435813355
165385,0.20836516226391988
165386,0.6852957720937537
165387,0.020969817487110638
165388,0.264453321505192
165389,0.1442956611940452
165390,0.42407474658284333
165391,0.013716315733067428
165392,0.03319777337698334
165393,0.04173093808189774
165394,0.16778919497235573
165395,0.006598761303489243
165396,0.04983974462102548
165397,0.022619271827353477
165398,0.5479987776318183
165399,0.0983336656981605
165400,0.06590231983543464
165401,0.11064849670278312
165402,0.20153940923281494
165403,0.04619943881976536
165404,0.09130258116584448
165405,0.24529503003122857
165406,0.04882132596725032
165407,0.07554389881689837
165408,0.21554341105039726
165409,0.010611642044015983
165410,0.019862387248036625
165411,0.02519088214715427
165412,0.033763047099388474
165413,0.007837937540488865
165414,0.05294920201795051
165415,0.12148529605905017
165416,0.8021470074138224
165417,0.012483859781410794
165418,0.026009242464645487
165419,0.7081830520756249
165420,0.04973811346496937
165421,0.4293116029642044
165422,0.02187906544178295
165423,0.020110699379272935
165424,0.02029748700620809
165425,0.65728877989835
165426,0.09233077281844303
165427,0.05434402305779347
165428,0.3103013274124243
165429,0.4829211236765465
165430,0.03887961160011267
165431,0.10181684299221017
165432,0.30437140527667367
165433,0.940898481049752
165434,0.8106154180209156
165435,0.22474017412291675
165436,0.24784535223997284
165437,0.010417877334622969
165438,0.010907797268235903
165439,0.15930280000846486
165440,0.6540277084066547
165441,0.6560133438387122
165442,0.053820258711640596
165443,0.018731330126087742
165444,0.06428341355982
165445,0.04885904025758665
165446,0.08020600237024568
165447,0.016966519326861575
165448,0.13980644574462436
165449,0.010234749506649958
165450,0.02280705483228407
165451,0.02218074984396913
165452,0.6311008547990711
165453,0.07855771142234803
165454,0.5870696576852968
165455,0.10041857446058484
165456,0.5331729894265169
165457,0.7054380672901887
165458,0.019287396986797947
165459,0.010576397783243013
165460,0.04262404447210081
165461,0.05000067732878054
165462,0.05297996404987414
165463,0.06215673251848708
165464,0.14412650335182395
165465,0.7323077336441166
165466,0.017639388889909336
165467,0.1167775152612369
165468,0.19608352824983183
165469,0.11526269361892262
165470,0.11439361265646987
165471,0.3227732181833646
165472,0.01350031772376261
165473,0.05900198478033217
165474,0.37449557821683904
165475,0.07166314466588587
165476,0.0402752067908715
165477,0.14093985086183963
165478,0.2085735636911056
165479,0.22427025718384366
165480,0.052959616748764815
165481,0.8989691927015223
165482,0.01615781562742039
165483,0.1075378681943166
165484,0.056326595393142824
165485,0.3189406303126797
165486,0.14148889822237876
165487,0.08285185323778724
165488,0.048456939121791685
165489,0.037422111741209484
165490,0.01984746058698534
165491,0.10245517535328225
165492,0.14728350431672202
165493,0.213521608075421
165494,0.022657485619611433
165495,0.37638591253574555
165496,0.07124462968549236
165497,0.11772025561205218
165498,0.11392756501131021
165499,0.024370827685328483
165500,0.024698131276519493
165501,0.1266385444873274
165502,0.009540869216589289
165503,0.022795072833179164
165504,0.8126257819807475
165505,0.636211531831832
165506,0.016312556927755583
165507,0.6223097530023428
165508,0.0865599092854976
165509,0.38108681366044783
165510,0.39709203451227637
165511,0.08138741602961619
165512,0.09323004137641998
165513,0.17591443273708318
165514,0.2710578841824495
165515,0.010330457594411627
165516,0.0953707456240894
165517,0.11223936410676394
165518,0.020747959897626834
165519,0.4550083000214054
165520,0.06342108126931446
165521,0.09336591877302289
165522,0.027889524334609783
165523,0.07653987285722941
165524,0.12201800362574755
165525,0.09360035283573907
165526,0.6116507209187517
165527,0.5264399292205735
165528,0.014544898147982158
165529,0.11527919917995627
165530,0.24787727808692955
165531,0.04915283346262213
165532,0.3137222171367772
165533,0.021274985716134433
165534,0.29202300372193185
165535,0.013960912043511553
165536,0.023778888035549773
165537,0.06115948555302239
165538,0.16120774637409585
165539,0.05375909749641033
165540,0.043616844095639346
165541,0.17384106229325574
165542,0.03442101031250551
165543,0.034674802627101896
165544,0.007312604187909884
165545,0.14134870096601637
165546,0.09455314472323251
165547,0.050119096192113986
165548,0.05711114201939063
165549,0.03242035755780133
165550,0.1268255669882856
165551,0.006600408382480454
165552,0.0840435559687895
165553,0.7658673571252275
165554,0.023404924164883864
165555,0.14597077287416912
165556,0.054289858408706995
165557,0.06299509014710228
165558,0.020636407891531962
165559,0.0024276173885045505
165560,0.09479918112519412
165561,0.4775975930830539
165562,0.4340254965791942
165563,0.13681123046086724
165564,0.4874252166935802
165565,0.021058766148383274
165566,0.06745598128304066
165567,0.6178956637824677
165568,0.070563355610452
165569,0.211041373162329
165570,0.0358239278823849
165571,0.009657394742597279
165572,0.6166944132625007
165573,0.07481650059369134
165574,0.09828247770697601
165575,0.20705084037258875
165576,0.006635347424195904
165577,0.03194684364234104
165578,0.8004037457056405
165579,0.19528192859840196
165580,0.06199266172145336
165581,0.1334798215203419
165582,0.7533922717648398
165583,0.17009518214217237
165584,0.03539891062424319
165585,0.6478898527446182
165586,0.3473090890265763
165587,0.014248399782464423
165588,0.4127183786011404
165589,0.19366055099341933
165590,0.3438936913186297
165591,0.5245793078791309
165592,0.012033599067130436
165593,0.004622272272217555
165594,0.04128019625536665
165595,0.08399967501886126
165596,0.010133564896109995
165597,0.015084467227656585
165598,0.09405847516309974
165599,0.29983855732220777
165600,0.008551955581627229
165601,0.024171712372223268
165602,0.027320337842098214
165603,0.4337708838378929
165604,0.003517830870751586
165605,0.04829349010950147
165606,0.07613614679822361
165607,0.5024472312169833
165608,0.12957614771656514
165609,0.3411944203323128
165610,0.14362855912208483
165611,0.10266299375573454
165612,0.017450043602087507
165613,0.33794477817610497
165614,0.19508355974750202
165615,0.5566196891219933
165616,0.09817196770124029
165617,0.13778065019514021
165618,0.4148467069252597
165619,0.7275265735839258
165620,0.15979835683216156
165621,0.028378802975391977
165622,0.02437538616088288
165623,0.01182134140871095
165624,0.015218018743177473
165625,0.22368532015059062
165626,0.04239275062986232
165627,0.10515475216711422
165628,0.016127321568643847
165629,0.4474486460331943
165630,0.18335901737021051
165631,0.030931489312179813
165632,0.04602994817617641
165633,0.04923456336177799
165634,0.005387086526992424
165635,0.1490939600144941
165636,0.07359859875172428
165637,0.055106050386370696
165638,0.0724843301355841
165639,0.040438718475137386
165640,0.5036639873765139
165641,0.032952671899295946
165642,0.035733429938714714
165643,0.3630250046588023
165644,0.003877603496997588
165645,0.07655828318387507
165646,0.0076951048072309135
165647,0.016296743162453216
165648,0.6285423057229979
165649,0.011876937526138021
165650,0.5401284403852107
165651,0.031062617247427263
165652,0.05587470056694221
165653,0.19224828098847163
165654,0.024278011756011957
165655,0.033290524985627803
165656,0.3558335667381867
165657,0.7076624700862051
165658,0.21087020574359458
165659,0.8434812532445294
165660,0.10477030759322514
165661,0.8856710319810366
165662,0.5798470755601222
165663,0.04851887085262875
165664,0.03236345759366655
165665,0.04587675040257681
165666,0.2496004454426144
165667,0.3649605453042439
165668,0.04594267159005687
165669,0.2658260785952801
165670,0.004493195558654646
165671,0.014197188464321135
165672,0.07736511188525162
165673,0.8418554238204656
165674,0.5032337238450942
165675,0.13845220980284814
165676,0.7316077016176277
165677,0.015975853689795386
165678,0.4056772719031562
165679,0.02053750396694345
165680,0.031230245638678107
165681,0.13732033845913477
165682,0.013460420831144564
165683,0.1353421139752521
165684,0.14948380924497992
165685,0.052372110201589384
165686,0.037645516011412576
165687,0.08154136375858594
165688,0.7963679185205842
165689,0.0264560542378696
165690,0.1140358775123749
165691,0.005846604502135273
165692,0.24538605819236073
165693,0.01561371420290578
165694,0.027351301755754745
165695,0.009146727314083938
165696,0.15372890171986547
165697,0.011408138148261969
165698,0.09616672827225291
165699,0.09869895126515943
165700,0.09280269383134829
165701,0.7600043459286179
165702,0.10242439093525886
165703,0.37061598037391863
165704,0.0064469136816306845
165705,0.025719916649046565
165706,0.31960223069676696
165707,0.024211168015715205
165708,0.15997946849279476
165709,0.07932704802990352
165710,0.1634230255954313
165711,0.007873520508250033
165712,0.010289638997931299
165713,0.05904115681738055
165714,0.6260398469429614
165715,0.010965538787622736
165716,0.7626106279653844
165717,0.900811178019261
165718,0.17535506653003738
165719,0.01597842735903961
165720,0.09916456853262262
165721,0.12100291479158075
165722,0.1541920018724585
165723,0.04293516764919133
165724,0.8159585827753192
165725,0.01930050499733731
165726,0.4749670307693134
165727,0.08431135800151873
165728,0.04528176405580351
165729,0.47608475217657564
165730,0.05979343756734403
165731,0.20199581646718814
165732,0.4276714428706915
165733,0.05943359987750796
165734,0.21196861820589716
165735,0.018346407742068273
165736,0.24872027089930504
165737,0.7195194338741613
165738,0.019292586860349778
165739,0.2889521463548496
165740,0.3812597857845422
165741,0.045436505622142916
165742,0.11478123858310119
165743,0.07980082575198531
165744,0.028305945104114306
165745,0.1765272845788699
165746,0.4311431085347151
165747,0.007757186568095188
165748,0.6979234441176175
165749,0.25732516455240617
165750,0.09838738323223
165751,0.277728867882649
165752,0.0649516827490087
165753,0.2525620212316836
165754,0.19268183818061932
165755,0.048815284900728506
165756,0.07089191649993155
165757,0.06373905641339034
165758,0.12105859853536098
165759,0.25097979072222637
165760,0.12568350343802032
165761,0.831771311903096
165762,0.7978840776966828
165763,0.21957359300287907
165764,0.11399187320441587
165765,0.546781786222837
165766,0.0554174681467684
165767,0.09896788639608754
165768,0.5141538933337156
165769,0.0559877686252486
165770,0.16658895561608664
165771,0.15165146751287387
165772,0.061634493165840236
165773,0.01665067967209124
165774,0.014820163467754137
165775,0.05570320111523794
165776,0.15887233111976345
165777,0.14802690001443705
165778,0.08023458463412644
165779,0.025125502175383004
165780,0.6932943942880923
165781,0.20720988866584
165782,0.07606961828116646
165783,0.8668416210176976
165784,0.7779012413083713
165785,0.1270798465431035
165786,0.08029915107848286
165787,0.01176269343963582
165788,0.0730858413916982
165789,0.32799010866974565
165790,0.6905238128043849
165791,0.021753025534834575
165792,0.0425650810959919
165793,0.10024525128037824
165794,0.03961618408638874
165795,0.2701612220384618
165796,0.06698465617309599
165797,0.019313158749020624
165798,0.06966789518204446
165799,0.19496371923923883
165800,0.09672769772127478
165801,0.32307960273337033
165802,0.012677064289400542
165803,0.028191999435396593
165804,0.28812319412119625
165805,0.8805397433975061
165806,0.0071891133059902865
165807,0.01095832570564609
165808,0.7768493193456188
165809,0.06505081741561984
165810,0.07324414717865653
165811,0.05676218411683394
165812,0.8527071613988595
165813,0.2882298322440646
165814,0.0219200640927567
165815,0.007503855564488044
165816,0.02528662422398308
165817,0.008572753377106552
165818,0.2273427120106374
165819,0.9420164305166828
165820,0.07046236806958342
165821,0.24258436882957746
165822,0.04287381347625151
165823,0.018650328901601763
165824,0.16138772921161343
165825,0.18045807119277577
165826,0.030190053559237012
165827,0.8202916929187646
165828,0.006096490384235483
165829,0.6093951130847023
165830,0.3408091738937043
165831,0.17610639098596143
165832,0.038239702740779515
165833,0.019632082055894468
165834,0.09868664052423835
165835,0.1645110552532829
165836,0.012329383034468873
165837,0.06155528228879538
165838,0.017954114361557683
165839,0.13593355203247276
165840,0.11367010861862899
165841,0.029154966108943182
165842,0.01889269609465455
165843,0.07829541292959993
165844,0.1081837194725963
165845,0.16199327294528065
165846,0.02965416234904768
165847,0.00432657679891391
165848,0.019485569666932524
165849,0.3363506607457292
165850,0.09210615472468774
165851,0.09842595512787508
165852,0.48499471451017845
165853,0.009192042522337393
165854,0.07772244260270533
165855,0.052327957572869614
165856,0.029136599278878114
165857,0.1557453777584454
165858,0.07743315678160671
165859,0.004381585721155404
165860,0.009176614181285937
165861,0.10518697158843543
165862,0.005800557157355312
165863,0.016916131382112686
165864,0.07091734508377226
165865,0.11695336205174774
165866,0.07085135958209555
165867,0.6044709758226291
165868,0.10535198667116799
165869,0.017874521763877427
165870,0.8683475774112899
165871,0.4707621544779648
165872,0.3016328813438357
165873,0.02518449192800083
165874,0.022023536839324606
165875,0.5759413285624898
165876,0.2909382740647715
165877,0.17908920872709344
165878,0.07744049472392754
165879,0.0188198625023693
165880,0.345194600882649
165881,0.9187075154087954
165882,0.4246193108143674
165883,0.02034283915331432
165884,0.6050363127279502
165885,0.4517536979754352
165886,0.007295528978258059
165887,0.7136386978260792
165888,0.7053248353867542
165889,0.014414372387028272
165890,0.2240789030538641
165891,0.09801227945971452
165892,0.034536733154101926
165893,0.6638071636479371
165894,0.05796905472481885
165895,0.03183912468386054
165896,0.5476148740058349
165897,0.06641376630884895
165898,0.024218262609566974
165899,0.16838433849770032
165900,0.03858031674276458
165901,0.09739935046416004
165902,0.11292565194100007
165903,0.07776789962587931
165904,0.02504465905649736
165905,0.2536942764780197
165906,0.08511073961876163
165907,0.02384302551686523
165908,0.4353473494531252
165909,0.03183737178688246
165910,0.14736595216431816
165911,0.02063677171445701
165912,0.24853960897613978
165913,0.02650032871449207
165914,0.3426583258265976
165915,0.15383389058235417
165916,0.13736017838254447
165917,0.08168005238855228
165918,0.5368649142390411
165919,0.04328374596547057
165920,0.9874126674265755
165921,0.05779113066097981
165922,0.05485243036705439
165923,0.653744593498449
165924,0.00472377387746163
165925,0.12111605880276605
165926,0.07476978670102141
165927,0.019528559897315674
165928,0.3022634180543184
165929,0.02450389426276694
165930,0.879540615470141
165931,0.038799457715564804
165932,0.745849032389553
165933,0.10618257407975686
165934,0.060387395331941485
165935,0.06859172918711325
165936,0.14636307495713038
165937,0.04162778923496725
165938,0.644651411046972
165939,0.5113579494440098
165940,0.8335744238031275
165941,0.1181252860978767
165942,0.005585911553620429
165943,0.4026073078498856
165944,0.17068292567977453
165945,0.05189189002669006
165946,0.5383500080466083
165947,0.013931529954859068
165948,0.038242049408797975
165949,0.022389979597482516
165950,0.17784010537801542
165951,0.3847362251155682
165952,0.4212565216774956
165953,0.02325545729728153
165954,0.6426160475979861
165955,0.12206625189159546
165956,0.6990619027013252
165957,0.02986264245359363
165958,0.023744654048804204
165959,0.030770485326436513
165960,0.047825315409942344
165961,0.07537333723630683
165962,0.9260353307983329
165963,0.5761465002614606
165964,0.01951353294196995
165965,0.01420142169835216
165966,0.8229725718867548
165967,0.025189673396949323
165968,0.9491785985965058
165969,0.11092616622690064
165970,0.3490707122197944
165971,0.8336187781851903
165972,0.46022206021252743
165973,0.16650630821174114
165974,0.08769404095490527
165975,0.6009743323930992
165976,0.020539315745118115
165977,0.026407703624870903
165978,0.5443542696356677
165979,0.23357003370674007
165980,0.010168267315106795
165981,0.2661002975501111
165982,0.09422548273657304
165983,0.03158802567696133
165984,0.14031122390634446
165985,0.0467096367976615
165986,0.0679445172547199
165987,0.1790686436933762
165988,0.18649777460404596
165989,0.07495059778081956
165990,0.04064516879505595
165991,0.709621474414398
165992,0.06491494595374121
165993,0.099756894242368
165994,0.1357325678628116
165995,0.06604704302480557
165996,0.21486666718809536
165997,0.6541184955167058
165998,0.11228635230965778
165999,0.04805971960943597
166000,0.1055775832676665
166001,0.09730882255686572
166002,0.05284118793617172
166003,0.01032805962944743
166004,0.03721023518350783
166005,0.045531395381807956
166006,0.057130379164847186
166007,0.029074148405996147
166008,0.01136337046507012
166009,0.42124218351121084
166010,0.9361358283496131
166011,0.0337934624000437
166012,0.02082760985865603
166013,0.10746905885840781
166014,0.18699406658721526
166015,0.05810135910239862
166016,0.4565192914151909
166017,0.032460868428974776
166018,0.10661173691622955
166019,0.005495317190274186
166020,0.015418206038630871
166021,0.0828745373759592
166022,0.043451881402602845
166023,0.03357295864800328
166024,0.2960028656685761
166025,0.052269991571188806
166026,0.11936940039655825
166027,0.02101098218688835
166028,0.8245910009819668
166029,0.10237131310133306
166030,0.013286947065786541
166031,0.3075906007399261
166032,0.1357999273446963
166033,0.028295749618276862
166034,0.007364007949012324
166035,0.4738854659019204
166036,0.9999724171888833
166037,0.33566413580033805
166038,0.012421255097018843
166039,0.014768514951386992
166040,0.7978357460381119
166041,0.03188064878235623
166042,0.023494461141983614
166043,0.03605599103655382
166044,0.017467172039724362
166045,0.13944243227337813
166046,0.6609413779983724
166047,0.01432496141077864
166048,0.02944915140457221
166049,0.37853701672224216
166050,0.370567701496452
166051,0.011189227144557157
166052,0.3359272920141047
166053,0.5394272716252223
166054,0.03109687567663813
166055,0.866516170428581
166056,0.06602440202440646
166057,0.013397444858248777
166058,0.8130400402581439
166059,0.9209950588806614
166060,0.2530338824474573
166061,0.4576314321054045
166062,0.21794058078106746
166063,0.8567983088731254
166064,0.046062349641259485
166065,0.1641105640189352
166066,0.01416935280421524
166067,0.17966647842373848
166068,0.29499999759913476
166069,0.060024731325382455
166070,0.7782942860158765
166071,0.009923395165221106
166072,0.14532891482121046
166073,0.2877786099015303
166074,0.21036067729734914
166075,0.20504193514740807
166076,0.13783009685800976
166077,0.012112866195159012
166078,0.4703044133526205
166079,0.22972399871080085
166080,0.21006652696709113
166081,0.06777009518837812
166082,0.3762635450397327
166083,0.43996269914420866
166084,0.07807989330179711
166085,0.10080717494513941
166086,0.047751788657914386
166087,0.05061731474415276
166088,0.21783681978570857
166089,0.03956456665840931
166090,0.21929375071513338
166091,0.20951816247486013
166092,0.8918527043779226
166093,0.9576525848063312
166094,0.8814927716126439
166095,0.026580444590534782
166096,0.3255900285415906
166097,0.032802013646860195
166098,0.25438373583130486
166099,0.5736984593981077
166100,0.12694231426765684
166101,0.027765811764147698
166102,0.047528731280200166
166103,0.01811498771699645
166104,0.24523521323131905
166105,0.10667938803642808
166106,0.6421025080467229
166107,0.2588595242517241
166108,0.7556028648266286
166109,0.17784757024190193
166110,0.09424693592205446
166111,0.02605223053643885
166112,0.0469121627986041
166113,0.0522609316538235
166114,0.1562998345673565
166115,0.0906298261820694
166116,0.12682617114170128
166117,0.027383179154184527
166118,0.05297075680089838
166119,0.011253244369835429
166120,0.012892254983545091
166121,0.029807924470118992
166122,0.06930568147691094
166123,0.010519361610368969
166124,0.021598408702979015
166125,0.2300228365450704
166126,0.04722762460451934
166127,0.04632404737804807
166128,0.017822530058092017
166129,0.8167449209679626
166130,0.4817290832081138
166131,0.29660418647886044
166132,0.110964560344328
166133,0.05874134305646075
166134,0.2541701924250851
166135,0.5003874345921093
166136,0.02059619770960814
166137,0.5578309061816955
166138,0.042262631177432126
166139,0.25996934758778206
166140,0.37435551351767066
166141,0.01307915877116351
166142,0.03081691315771372
166143,0.19503235476963968
166144,0.38569954383793525
166145,0.005081682431927284
166146,0.03668823621976353
166147,0.5114127837102828
166148,0.29840517528516713
166149,0.01770889879919847
166150,0.02960043384082234
166151,0.4375829366752135
166152,0.05213847962396149
166153,0.1246269212714265
166154,0.03084390646710265
166155,0.35316380145387416
166156,0.03419426241860574
166157,0.24995873792579362
166158,0.15688319074078308
166159,0.41151489763349114
166160,0.014684788143049934
166161,0.024731710907225243
166162,0.12744677011565053
166163,0.00923607839069977
166164,0.04224235125726394
166165,0.09124283423548198
166166,0.036495970845665124
166167,0.09296317420259338
166168,0.21727596848388997
166169,0.04770396962023119
166170,0.3214277394203609
166171,0.02349878133873718
166172,0.42578189000904393
166173,0.17120778874829995
166174,0.0562266968911287
166175,0.04318528649541349
166176,0.0113821601308747
166177,0.5360478969739952
166178,0.22837478076668966
166179,0.08957381170252302
166180,0.014902631094545074
166181,0.10669420311268923
166182,0.42686951834492914
166183,0.7424105896395728
166184,0.09068893759014295
166185,0.01483041862666076
166186,0.1427755922254515
166187,0.2771774273599815
166188,0.20576304410813726
166189,0.02773043734617507
166190,0.06745866010494055
166191,0.3081873956607541
166192,0.1466594144704805
166193,0.06169023965930886
166194,0.1063124662252095
166195,0.7064163587763863
166196,0.13259380071480506
166197,0.6930245065269718
166198,0.1462330261780755
166199,0.0069175698787437585
166200,0.046802253513028
166201,0.9516204711303063
